datetime_run,run_name,dataset_name,split,epoch,seed,decode_method_train,decode_method_eval,reward_fn,reward_clip_max,reward_clip_min,reward_base,reward_vm_multiplier,sts_threshold,contradiction_threshold,pp_letter_diff_threshold,pp_name,sts_name,nli_name,vm_name,orig_max_length,use_small_ds,batch_size_train,batch_size_eval,lr,acc_steps,label_flip-mean,label_flip-std,is_valid_pp-mean,is_valid_pp-std,is_adv_example-mean,is_adv_example-std,reward_pp-mean,reward_pp-std,vm_scores-mean,vm_scores-std,sts_scores-mean,sts_scores-std,pp_letter_diff-mean,pp_letter_diff-std,contradiction_scores-mean,contradiction_scores-std,acceptability_scores-mean,acceptability_scores-std,lcp_conditions-mean,lcp_conditions-std,n_pp,any_adv_example_proportion,gen_params_train.do_sample,gen_params_train.temperature,gen_params_train.top_p,gen_params_eval.num_return_sequences,gen_params_eval.do_sample,gen_params_eval.num_beams,gen_params_eval.top_p,gen_params_eval.temperature,gen_params_eval.diversity_penalty,gen_params_eval.num_beam_groups
2022-06-26_012441,revived-sweep-20,rotten_tomatoes,train,26,1001,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.3197068328220384,0.26125568466718685,0.3610293445703565,0.40261623581639083,0.10238570281022424,0.1691429258876727,1.9155550250900932,2.5003746363604584,0.25955900751068384,0.13724956051887682,0.7700802724189602,0.09080951871475108,12.171915589191693,7.246177739491448,0.035234905239886864,0.062072595979315776,0.7353402807831847,0.11690482607999436,0.9144211609331625,0.23547203889058532,45.8778600269179,0.4996635262449529,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-25_184311,northern-sweep-19,rotten_tomatoes,valid,30,1000,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.25931922867439056,0.19453188110402359,0.41037823654383904,0.38300960488936653,0.09529155063776765,0.1383336928904146,2.176054310975333,2.3215766568826397,0.21286750895668272,0.09721559884140366,0.7926394319649246,0.06989993232847089,3.1691679697784085,6.629782919365723,0.04982188561857174,0.07096274868619776,0.6467241578480966,0.09322533221751676,0.9871665984628997,0.05181274647609922,44.833787465940055,0.3896457765667575,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-26_012441,revived-sweep-20,rotten_tomatoes,valid,26,1001,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.27870920285490436,0.2644790871425912,0.3553919643119851,0.39427954318833947,0.08005858928117213,0.14021734547590123,1.6174916046389225,2.2255705183497394,0.2211663161759237,0.13797215297174759,0.7689807220924613,0.09455841928022507,11.293151691497467,7.251873225811832,0.03987387103386784,0.06863413737277049,0.733446911810786,0.11940312049176718,0.911470614470745,0.24021365454974059,45.88283378746594,0.4250681198910082,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-25_184311,northern-sweep-19,rotten_tomatoes,test,30,1000,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.1941120848933302,0.195543089563267,0.6498637398730195,0.34935514843880083,0.12131926740994399,0.15528114695415168,3.339679740959292,2.4782485781169745,0.18877092861129846,0.09743891851450179,0.8426860325392499,0.04911703066306117,-9.413430772893902,6.6239990632882035,0.027490476100148566,0.0446517251751198,0.6747638443645233,0.0832133632704025,0.9934921947855103,0.02143774947556293,45.61559888579387,0.4568245125348189,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-26_075214,still-sweep-21,rotten_tomatoes,train,8,1002,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.25267758015659064,0.28085872123502664,0.22455869434511838,0.31581306007151616,0.043907010093326045,0.0948722941678754,0.9948697789262794,1.651688427528426,0.21865064927788472,0.15445334719740883,0.7336728291843,0.10177261886226063,19.026560993276153,6.977387323212831,0.07918454354976816,0.12667292790705426,0.6714479875880309,0.1470728378225328,0.975597471904101,0.0742214098900841,45.76749663526245,0.3283983849259758,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-26_075214,still-sweep-21,rotten_tomatoes,valid,8,1002,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.25157952418285695,0.2784715313129833,0.2076087946232769,0.2858712784869633,0.0341831813055062,0.08139337543771184,0.8255333120902228,1.4261686445495083,0.20105832570596796,0.15300046350215948,0.7306623496234841,0.10018157466361878,18.584256798185667,6.916351370576478,0.09116745544388008,0.1367430465083161,0.6694850431898897,0.1482463147028007,0.9777341647002983,0.06919142933323431,45.69209809264305,0.29427792915531337,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-26_012441,revived-sweep-20,rotten_tomatoes,train,27,1001,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.33758514443209425,0.24184318610306643,0.3780236427863938,0.4057466957084613,0.11418205688304633,0.17339254943419274,2.0585225292936915,2.518817478114565,0.2687864803913282,0.12641136343666903,0.7712621242328448,0.08667879322662986,9.422024523515102,7.532484896477394,0.025268703373406427,0.04622612875096762,0.7501996072406198,0.11040241996278727,0.9080415704554381,0.23729284962301608,46.13761776581427,0.4952893674293405,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-26_012441,revived-sweep-20,rotten_tomatoes,valid,27,1001,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.30145472207521595,0.23687431667448172,0.37574539256528167,0.39919704698439107,0.09821581032373808,0.15246410726785406,1.8367738719067197,2.2836583952868565,0.23078049375563967,0.12484839277146653,0.7727624599673981,0.08638694951184445,8.738795552754196,7.597722570442112,0.028632062709647767,0.05118784847532315,0.7506250967367323,0.10944238519257961,0.9042084958066936,0.2423310287339832,46.141689373297005,0.4550408719346049,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-26_075214,still-sweep-21,rotten_tomatoes,train,9,1002,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.23814027216486813,0.273382386859254,0.2789276385018885,0.33600382122741074,0.051755279605221576,0.10337801765906893,1.1988453798214294,1.7682058858500411,0.20742769165832767,0.15155993466105172,0.7486651319590025,0.09893423170109983,18.05185500699855,6.659921551204003,0.08015459848100474,0.12804012634012857,0.6601395211545733,0.14280459900643083,0.9814715415888333,0.059787569335490204,45.24293405114401,0.34185733512786004,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-26_104744,winter-sweep-22,rotten_tomatoes,train,0,1000,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.11370133072091099,0.20323915673445855,0.27530331327661334,0.36843140472023095,0.01765258515813533,0.051321906475730414,0.457458953334115,1.0288701808031229,0.08895021664757263,0.1366151795812668,0.7432397830407049,0.13257132221602963,12.186166847323166,10.26606983491576,0.08627798165792487,0.14488653264418075,0.6417076125055728,0.1580410215168366,0.9761379989477789,0.07779339389758369,47.3199865410498,0.20659488559892328,True,1.15,0.95,48,False,48,,,1.0,48
2022-06-26_075214,still-sweep-21,rotten_tomatoes,valid,9,1002,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.23202640169176356,0.2780366171699072,0.24986816132002293,0.3076732010088947,0.03516734899298663,0.08128833395393073,0.9297162127355638,1.475510455969833,0.1885094428228993,0.15229978663243782,0.7403783749136607,0.10082829055277813,17.821926794207492,6.611205069068547,0.09054864203937711,0.13994479554159678,0.6570051632241986,0.1462297664710253,0.983470445121482,0.05699720445733606,45.17438692098093,0.29155313351498635,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-26_104744,winter-sweep-22,rotten_tomatoes,valid,0,1000,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.12019783436923073,0.21848908229844125,0.2709407625146466,0.3658348498586845,0.01686036557997014,0.05107302250802933,0.4450443124591297,1.0067402446157931,0.08245440821462365,0.13802679826475003,0.7437172095252337,0.13291493392526557,11.995686886809093,10.248435532715055,0.09259935953654275,0.15126854307711002,0.6351987770681572,0.15791029255816283,0.9788461749248071,0.07240120837167482,47.28882833787466,0.2125340599455041,True,1.15,0.95,48,False,48,,,1.0,48
2022-06-26_104744,winter-sweep-22,rotten_tomatoes,test,0,1000,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.10471539574062573,0.20640476833655025,0.29338805474182894,0.38597204925637213,0.017604347277436046,0.05420046827155113,0.4704967652444784,1.0574518818455612,0.08023655720373873,0.13578434725375607,0.752369473722441,0.1316205028759094,12.504604999163403,10.3534382094071,0.0862140068449042,0.14597438791256054,0.6423943215136815,0.16094224465030207,0.9782932325830935,0.07465144219444161,47.325905292479106,0.22284122562674094,True,1.15,0.95,48,False,48,,,1.0,48
2022-06-26_012441,revived-sweep-20,rotten_tomatoes,train,28,1001,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.34591086448626907,0.24539286697443355,0.34770794935088933,0.38597485580914453,0.10954434705128259,0.16616689241723956,1.9337870760665201,2.414924320871629,0.27481555292784443,0.1287850210675376,0.7568325236551009,0.09142097554139994,10.503891597609327,7.4769479961692005,0.02962774854282383,0.053757845319972616,0.7477469489395844,0.11085605603554687,0.9224310802198704,0.21485842467726202,45.559892328398384,0.4831763122476447,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-26_012441,revived-sweep-20,rotten_tomatoes,valid,28,1001,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.31972401862544103,0.25412576447818364,0.3375545784236439,0.3739772652565886,0.08876288293342871,0.1449571917096642,1.6482475134239472,2.1569145319469887,0.24121567879310585,0.1288571884865713,0.7537970005861999,0.09349608141412732,9.665059582245377,7.5438011613413,0.03239134554847591,0.05754622883866761,0.7446973571725121,0.11368988563723106,0.915410507373763,0.2253270048182821,45.6566757493188,0.4305177111716621,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-26_075214,still-sweep-21,rotten_tomatoes,train,10,1002,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.21611229100306084,0.26880548835340706,0.3122581801745628,0.3566632046784265,0.05343371462493648,0.10509896923543618,1.2557713725043245,1.833992524504212,0.19070333322092292,0.15112495541844465,0.761122031314004,0.09961672803325791,16.553300975125666,6.299830830650977,0.07691191583993866,0.12298303927863259,0.6578393818179952,0.14310795267915782,0.9758582324756478,0.07664236361888858,45.1864064602961,0.3465679676985195,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-26_075214,still-sweep-21,rotten_tomatoes,valid,10,1002,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.20143439609298314,0.265850296503944,0.2882135518022881,0.33790967102571584,0.037326975544338545,0.08508842417479191,0.981991473876158,1.5603709033534174,0.16810391027317353,0.14895560528715612,0.7565868592969874,0.10248643809851339,15.960651435933224,6.365801042077498,0.08389714339469913,0.12826791786407118,0.6544613879721295,0.1430366977784918,0.9739604949972678,0.08236543018508521,45.09264305177112,0.3024523160762943,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-26_104744,winter-sweep-22,rotten_tomatoes,train,1,1000,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.10898849831782591,0.18654760965615585,0.33603197686532654,0.37676412654752983,0.024423334629977055,0.06065064423939741,0.6350833965174869,1.1936736052286534,0.08940378045154082,0.1243027255103563,0.7834304059136322,0.11284148801270158,14.729613602186639,8.563235499254944,0.07090909378600471,0.12144570315004331,0.6179085838432046,0.14290080420864856,0.9766715329603408,0.06595095471627256,45.51985195154778,0.22543741588156124,True,1.15,0.95,48,False,48,,,1.0,48
2022-06-26_104744,winter-sweep-22,rotten_tomatoes,valid,1,1000,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.10846496057982043,0.18810559144653194,0.3153795004918471,0.3709656260113699,0.01753070951294044,0.04892590528163281,0.5571126445510687,1.0690268141891546,0.07884924352049225,0.12000071036874686,0.7825173313342797,0.113330483330392,14.691910203589641,8.575002718281795,0.07942245667348137,0.12817542551934424,0.6144098173026885,0.14293842454277064,0.9770806982158602,0.06990815627928877,45.356948228882835,0.19346049046321526,True,1.15,0.95,48,False,48,,,1.0,48
2022-06-26_012441,revived-sweep-20,rotten_tomatoes,train,29,1001,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.30088486449270313,0.24455326382789852,0.4477139118085438,0.4157763906614466,0.1255498457763047,0.17853079412640305,2.3860585071111773,2.6054087451598615,0.24643997021316996,0.13014152680532384,0.7909614159105692,0.08407655177819866,5.603281795947234,6.935481984642118,0.03289176010563646,0.058231782495413616,0.7269388106006297,0.11213400246698595,0.921982949727063,0.21499000338495747,45.10262449528937,0.5033647375504711,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-26_012441,revived-sweep-20,rotten_tomatoes,valid,29,1001,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.26881066748508525,0.24378598205612775,0.4370117407184006,0.40136569662618443,0.10570194533676987,0.15274552633387012,2.045735012033819,2.268495085405515,0.2094301978954875,0.1278374401337232,0.7897629513166392,0.08528486880565377,4.846540622602952,6.889577489847153,0.03721380597109406,0.06479871583664094,0.7226528396269236,0.114006139476052,0.9158326581744757,0.2240065410021207,45.049046321525886,0.4332425068119891,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-26_075214,still-sweep-21,rotten_tomatoes,train,11,1002,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.20575474149963996,0.25040465939196194,0.3725590186935611,0.37630154739197863,0.06324259255214865,0.11346456682456604,1.4886316286631636,1.9472896955449128,0.18349830474103504,0.14272071083565677,0.7720194600186064,0.0943725479386704,10.80468109583972,6.455140599390187,0.06823513305994137,0.1135989938200812,0.6764683034322112,0.1401922834673746,0.9779224919740079,0.07302482970894933,45.687415881561236,0.3644010767160161,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-26_075214,still-sweep-21,rotten_tomatoes,valid,11,1002,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.1954672706645349,0.24799890912477876,0.3509450202753861,0.35222555949387424,0.04652798166591327,0.09452894623715778,1.1914568359207884,1.6574386819078404,0.1611765484432001,0.1395798698654235,0.7664853957362373,0.09606281522778214,9.930304719260876,6.474212042980844,0.0757923777920253,0.12164471794697557,0.6726181518837787,0.1417135596482683,0.9757502408761024,0.08324958833415093,45.70299727520436,0.3079019073569482,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-26_104744,winter-sweep-22,rotten_tomatoes,train,2,1000,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.16822527909380203,0.2536784123234048,0.18849325222591423,0.296700299240758,0.021105070701917448,0.056153903323210554,0.5068199116538564,1.087793963239208,0.14487627846131967,0.15795724399665909,0.7427976466286836,0.10577793360200714,24.119776289037212,7.521590628135962,0.0897757333643215,0.13855636432183566,0.5857127763204284,0.1573602194448646,0.9848742014485561,0.04644799503849812,44.703566621803496,0.2176985195154778,True,1.15,0.95,48,False,48,,,1.0,48
2022-06-26_104744,winter-sweep-22,rotten_tomatoes,valid,2,1000,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.1603555779832897,0.24611437977821415,0.17831347634703584,0.2850982526419943,0.014618651910714285,0.04481325494546837,0.44058136834779077,0.9325000350475746,0.12672205152834512,0.14994368070101416,0.7419150362741022,0.10594779046840024,23.601290429041697,7.538828533259004,0.09383749999279224,0.13794366307083036,0.5881617088403795,0.15344515760256877,0.9837242516312192,0.047568604378424605,44.321525885558586,0.17983651226158037,True,1.15,0.95,48,False,48,,,1.0,48
2022-06-26_012441,revived-sweep-20,rotten_tomatoes,train,30,1001,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.331092405232923,0.2373768069228578,0.3804742812416024,0.409758247157619,0.11464627333448481,0.17274098723248557,2.1034440177576186,2.553280756621406,0.2647073330941783,0.12527270740269544,0.7726989490854371,0.08694687729686718,7.741026094092208,6.692198830426239,0.026565648656390977,0.0474845239521566,0.7417605036539588,0.11031515561027092,0.8933537994179371,0.2669049409972718,45.51850605652759,0.49125168236877526,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-26_012441,revived-sweep-20,rotten_tomatoes,valid,30,1001,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.2990732402943444,0.23843806894897848,0.38182632725904586,0.3972425753718094,0.10258971138100724,0.1551719598910995,1.896268133131063,2.3226590377721608,0.22778559637866252,0.1250687995176116,0.7728905054618092,0.08739975376140485,6.888547542174477,6.805033835709501,0.03034093188807036,0.0542115715425896,0.7402763959590739,0.11242546047267203,0.8862186271571387,0.27461145904478235,45.60490463215259,0.4359673024523161,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-26_075214,still-sweep-21,rotten_tomatoes,train,12,1002,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.19015609729924107,0.2421402510129708,0.4477678471066989,0.3933458863223391,0.07174071786566193,0.12486904361910642,1.7311177852854784,2.0855387762050546,0.17061905400373986,0.1392269514420225,0.8043971696136556,0.08723646223866882,10.039096714205643,6.184469452879509,0.06157725148581792,0.10459158357461268,0.6705863869722427,0.13081705412990313,0.9806862722379415,0.0633274080845196,45.34522207267833,0.39030955585464333,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-26_075214,still-sweep-21,rotten_tomatoes,valid,12,1002,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.17122955650752986,0.23566412410432427,0.42337414985017247,0.3744615132720435,0.04903882613971879,0.10167065507061783,1.3289886570485239,1.747053703222833,0.14272671335775092,0.135208766962414,0.8003908427629071,0.08974341099772105,9.256634123682117,6.290261373778267,0.06962356254236168,0.11530749557450945,0.6664724220168083,0.132168505358637,0.9794168636931281,0.06656422802583488,45.37602179836512,0.31607629427792916,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-26_104744,winter-sweep-22,rotten_tomatoes,train,3,1000,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.18123515100020474,0.25817953612616806,0.18327033869861625,0.2876905235322825,0.02238236673575834,0.05866684755658441,0.5334532948170884,1.1138623589555972,0.15596088991026982,0.15916069023714843,0.7380292839326311,0.10549303581840948,24.605739736522874,7.062133139607543,0.08809286823318267,0.13562175431526974,0.5963533294477399,0.15353078014214108,0.9825187144135205,0.051523496738637826,44.0635935397039,0.22106325706594884,True,1.15,0.95,48,False,48,,,1.0,48
2022-06-26_012441,revived-sweep-20,rotten_tomatoes,train,31,1001,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.36963667077674045,0.21416660813017074,0.3170114680652734,0.37568796882728805,0.10486599083054038,0.16165583013203236,1.8320036779497428,2.3784635893965453,0.2875795526178665,0.11077816236373227,0.7492722152540663,0.08483430212916777,6.180264654624621,7.447716782301453,0.016931809040761223,0.028793272802107,0.7632265460678264,0.11015765971372414,0.9115336593607177,0.22949418205702207,46.42900403768506,0.46231493943472407,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-26_104744,winter-sweep-22,rotten_tomatoes,valid,3,1000,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.17761810672235204,0.26317081730069813,0.18008891980228492,0.28306268459828166,0.016382870594628007,0.05297074393048928,0.468612794412046,1.0178875454208132,0.14076924720099537,0.15537443148012145,0.7390183597170514,0.10601365203730079,23.978569190122414,7.095254996975664,0.09364911085175803,0.13750467009184503,0.5986010802163855,0.1485321402599752,0.9823095102913044,0.05324208096550505,43.66757493188011,0.21798365122615804,True,1.15,0.95,48,False,48,,,1.0,48
