datetime_run,run_name,dataset_name,split,epoch,seed,decode_method_train,decode_method_eval,reward_fn,reward_clip_max,reward_clip_min,reward_base,reward_vm_multiplier,sts_threshold,contradiction_threshold,pp_letter_diff_threshold,pp_name,sts_name,nli_name,vm_name,orig_max_length,use_small_ds,batch_size_train,batch_size_eval,lr,acc_steps,label_flip-mean,label_flip-std,is_valid_pp-mean,is_valid_pp-std,is_adv_example-mean,is_adv_example-std,reward_pp-mean,reward_pp-std,vm_scores-mean,vm_scores-std,sts_scores-mean,sts_scores-std,pp_letter_diff-mean,pp_letter_diff-std,contradiction_scores-mean,contradiction_scores-std,acceptability_scores-mean,acceptability_scores-std,n_pp,any_adv_example_proportion,gen_params_train.do_sample,gen_params_train.temperature,gen_params_train.top_p,gen_params_eval.num_return_sequences,gen_params_eval.do_sample,gen_params_eval.num_beams,gen_params_eval.top_p,gen_params_eval.temperature,gen_params_eval.diversity_penalty,gen_params_eval.num_beam_groups
2022-06-16_010642,valiant-sweep-30,rotten_tomatoes,valid,10,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,3,0,0,20.25762049186462,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,1e-05,2,0.10614694201912339,0.12670080694114083,0.5020055476619287,0.33133638058777437,0.031184662621063987,0.0475463102193874,0.300623835134866,0.379286784795248,0.062155625919704804,0.08766217566607425,0.8569264356667406,0.09049429452046766,8.260423140835119,7.804391309724046,0.05430268974374085,0.07063342188356886,0.6326173073973462,0.10744482579301293,26.152173913043477,0.13768115942028986,True,1,0.95,32,False,32,,,1.0,4
2022-06-16_011603,laced-sweep-31,rotten_tomatoes,train,6,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,3,0,0,17.12574178481203,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,4e-06,2,0.074243723072401,0.10864153302550404,0.47558468496478634,0.33378904750963023,0.02403252094074361,0.04648944784973466,0.26170890106274836,0.3756458716993679,0.0579930081058184,0.07949007055352182,0.8513881771379755,0.08635932114879326,8.157844924223797,7.692606621361136,0.044709089611398356,0.060672201191689486,0.6103490783714134,0.11198512477353419,26.54026503567788,0.14475025484199797,True,1,0.95,32,False,32,,,1.0,4
2022-06-16_011603,laced-sweep-31,rotten_tomatoes,valid,6,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,3,0,0,17.12574178481203,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,4e-06,2,0.0860548580220529,0.12436684276484529,0.4888200177928451,0.34059488246534414,0.025625366161022244,0.04574093582374039,0.27425393402354425,0.3538810195573685,0.05790394606197326,0.08450298359655367,0.8440450189183313,0.09100369000225235,8.467458347877383,8.164031350804244,0.049357121828355034,0.0614337766532108,0.633546960859393,0.11352734519606361,26.507246376811594,0.14492753623188406,True,1,0.95,32,False,32,,,1.0,4
2022-06-16_010642,valiant-sweep-30,rotten_tomatoes,train,11,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,3,0,0,20.25762049186462,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,1e-05,2,0.07172807176733983,0.10799903154388607,0.48346117498055385,0.3348550907523951,0.024876050995868478,0.04621201594672733,0.30088421936109416,0.41728992048188096,0.056226282852675426,0.08047884634858693,0.8558845666520138,0.08588579442771377,8.656910137842107,7.564476423372349,0.04447547884732296,0.06293162392004166,0.615579833383845,0.11249715255340242,26.26809378185525,0.1437308868501529,True,1,0.95,32,False,32,,,1.0,4
2022-06-16_010642,valiant-sweep-30,rotten_tomatoes,valid,11,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,3,0,0,20.25762049186462,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,1e-05,2,0.1058670312157804,0.13692755744774435,0.5127144294181017,0.33630237948269925,0.02798518537280818,0.04927074898377321,0.31440632714050526,0.4024348141311414,0.06392234630509422,0.09263254301052767,0.8575399408281507,0.0900750380907266,8.044862598374586,7.742139995206189,0.04987356066569247,0.06851928240297508,0.6287817497462957,0.10948487323355144,26.369565217391305,0.13043478260869565,True,1,0.95,32,False,32,,,1.0,4
2022-06-16_012256,exalted-sweep-32,rotten_tomatoes,train,5,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,9,0,0,16.206297983362425,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,3e-05,2,0.07449327483859554,0.10648048005929961,0.49386307690725945,0.33097973127226393,0.026570714132945213,0.050962148626817395,0.3867322320012237,0.5885180007769572,0.0583179063369173,0.08205006558605546,0.8599071913550597,0.08498566629210072,7.9175229006061665,7.409115807169634,0.04607618669468981,0.06366236502326707,0.6114569916347007,0.11304781716425591,26.16106014271152,0.16106014271151886,True,1,0.95,32,False,32,,,1.0,4
2022-06-16_010642,valiant-sweep-30,rotten_tomatoes,test,11,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,3,0,0,20.25762049186462,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,1e-05,2,0.07112276349486574,0.12976383048478576,0.5225750023326284,0.34141673852071075,0.02488351215136739,0.05253549681550035,0.29263734801120644,0.42126760191525103,0.05494442678368439,0.08662714466086478,0.8645914604229517,0.08075870473433554,8.298577460596789,7.50621058881533,0.0498584195464245,0.07486225680559698,0.6116795476767283,0.10767789926790486,26.49618320610687,0.16793893129770993,True,1,0.95,32,False,32,,,1.0,4
2022-06-16_011603,laced-sweep-31,rotten_tomatoes,train,7,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,3,0,0,17.12574178481203,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,4e-06,2,0.0744712656630631,0.10794908364852723,0.4778626612789585,0.32917928562181475,0.023685064311441403,0.04482353800168584,0.2621047665127291,0.3763567247557547,0.05842630299767178,0.07888928948791671,0.8518332046714409,0.08618667834639684,8.117413983586818,7.687286623667234,0.0453614448342659,0.06311288798795861,0.6105726320282078,0.11219741375876563,26.500509683995922,0.1365953109072375,True,1,0.95,32,False,32,,,1.0,4
2022-06-16_012256,exalted-sweep-32,rotten_tomatoes,valid,5,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,9,0,0,16.206297983362425,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,3e-05,2,0.08217414508825518,0.1153101817871528,0.5214971252126723,0.35081426945184474,0.023242199461250262,0.04563636253143821,0.3817675045247119,0.5396799324894552,0.054156710994048354,0.08215067390421113,0.8597535057493013,0.08603523725498556,6.993034465232921,7.893183416126173,0.043595932721718494,0.06309951161833943,0.6358318391634523,0.10946302313681092,26.036231884057973,0.13043478260869565,True,1,0.95,32,False,32,,,1.0,4
2022-06-16_011603,laced-sweep-31,rotten_tomatoes,valid,7,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,3,0,0,17.12574178481203,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,4e-06,2,0.08604034958120013,0.12858552455494393,0.47745175064420725,0.340958589665502,0.02247213970945855,0.04144603460701934,0.2629070657728874,0.35388720584065686,0.0588998024236417,0.0864646583145436,0.8406683347613273,0.09353066006154886,8.787717179690125,8.147496004120345,0.050383184033646534,0.062079795349056534,0.6324517091447447,0.11388560020332324,26.615942028985508,0.13768115942028986,True,1,0.95,32,False,32,,,1.0,4
2022-06-16_015742,dashing-sweep-33,rotten_tomatoes,train,0,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,8,0,0,11.19958593645298,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,4e-06,2,0.07731710238616768,0.11235932021628334,0.46029012573453454,0.34383322290116153,0.023096594597214762,0.042537353099378956,0.23768264412731507,0.36761835048157415,0.060036080817128044,0.08202234287331184,0.8460496726864773,0.09031829156316863,8.74054393964261,7.904171165702012,0.04542667514218557,0.06400125220700566,0.6088733256605803,0.11520050859537638,26.625891946992866,0.13149847094801223,True,1,0.95,32,False,32,,,1.0,4
2022-06-16_015742,dashing-sweep-33,rotten_tomatoes,valid,0,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,8,0,0,11.19958593645298,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,4e-06,2,0.07717971108347756,0.121253870194184,0.4818533008264071,0.35231659990540015,0.01954402705413946,0.035696544540859194,0.239931942996053,0.3241665770124565,0.05388716255400146,0.08883317398236557,0.8405726187822391,0.09498217728463124,8.408269374820767,8.53591760224591,0.059428091857776914,0.07489838193635857,0.639552580555251,0.11439553940483226,26.804347826086957,0.10869565217391304,True,1,0.95,32,False,32,,,1.0,4
2022-06-16_012256,exalted-sweep-32,rotten_tomatoes,train,6,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,9,0,0,16.206297983362425,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,3e-05,2,0.07341670968447646,0.10754412379067975,0.5120454605304141,0.32767446364180414,0.0275341818023181,0.05120057671217807,0.4153128423445545,0.6094127719352845,0.057757157902885554,0.08273112366094856,0.8651867943520775,0.08259827709883545,7.570183347772546,7.386071067730499,0.04271919104766869,0.058239371469716486,0.6127612622558344,0.11048754191565045,26.139653414882773,0.1600407747196738,True,1,0.95,32,False,32,,,1.0,4
2022-06-16_015742,dashing-sweep-33,rotten_tomatoes,test,0,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,8,0,0,11.19958593645298,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,4e-06,2,0.06635700402598119,0.1192580862253658,0.47621601786015627,0.34043413297932273,0.02693803000377736,0.04688749556124683,0.24233993526828168,0.3588432963843448,0.04870657174891289,0.07628027849831776,0.8545908073597849,0.08253518801696098,8.297227619983909,7.6768120422536015,0.05767186255422853,0.07445656562131434,0.6076263962581666,0.1082584584216679,26.625954198473284,0.13740458015267176,True,1,0.95,32,False,32,,,1.0,4
2022-06-16_011603,laced-sweep-31,rotten_tomatoes,train,8,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,3,0,0,17.12574178481203,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,4e-06,2,0.0768729587780792,0.11126803334487631,0.4776407414769342,0.3317597999992694,0.024183661717658973,0.04561057836794407,0.2626149402674372,0.374330147258742,0.060017725844102435,0.08058128140363893,0.8528174818420905,0.08630341156916448,8.116934376864153,7.688369557620884,0.04782078458281968,0.06471808574785046,0.6120389974265513,0.11186124093512669,26.501529051987767,0.14169215086646278,True,1,0.95,32,False,32,,,1.0,4
2022-06-16_012256,exalted-sweep-32,rotten_tomatoes,valid,6,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,9,0,0,16.206297983362425,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,3e-05,2,0.08202701567358124,0.11664535655059237,0.5412987846007525,0.33723557048570607,0.03024265292424691,0.055756430875125655,0.4102221892205096,0.5773206394940922,0.05062141636222612,0.08130788751838189,0.8672704637972671,0.08242012477259099,6.0603239307204655,7.533070500649087,0.04132936913353904,0.05677603383278074,0.6392941503529441,0.10862349430782892,26.10144927536232,0.15942028985507245,True,1,0.95,32,False,32,,,1.0,4
2022-06-16_011603,laced-sweep-31,rotten_tomatoes,valid,8,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,3,0,0,17.12574178481203,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,4e-06,2,0.08789096143809522,0.1290715092786956,0.47508567123493356,0.3321972594511143,0.024105072501958823,0.04563719184715877,0.2713981461952326,0.3640249086874758,0.058984042907014984,0.08552515596008187,0.8438754480237938,0.09103749782426472,8.632201103033946,7.965322081514926,0.049961790365522354,0.06058514151056762,0.6308274893819779,0.1106778823159245,26.557971014492754,0.14492753623188406,True,1,0.95,32,False,32,,,1.0,4
2022-06-16_015742,dashing-sweep-33,rotten_tomatoes,train,1,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,8,0,0,11.19958593645298,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,4e-06,2,0.0760752073487725,0.11096465054188351,0.46467518640402156,0.33959510654794406,0.023110384568917352,0.04309015628891815,0.23743537225772848,0.36163788811333547,0.05938682919129842,0.08173607664231132,0.8478419188584112,0.08981613252454769,8.541835059576998,7.904668664034676,0.04660617145101101,0.0635381834407502,0.6076129859086391,0.1137646124896258,26.690112130479104,0.13353720693170235,True,1,0.95,32,False,32,,,1.0,4
2022-06-16_015742,dashing-sweep-33,rotten_tomatoes,valid,1,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,8,0,0,11.19958593645298,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,4e-06,2,0.08171034037709571,0.11949358191520777,0.49123824582607944,0.34894177382732866,0.02131077725280624,0.03705899613722642,0.25444844869381167,0.3247632444340033,0.05556950723573212,0.08478465314811033,0.8453676562847764,0.0925173749190832,8.524648147918159,8.203226326522238,0.05382828832753895,0.06807140032494777,0.6356578332158712,0.11244567126479682,26.942028985507246,0.11594202898550725,True,1,0.95,32,False,32,,,1.0,4
2022-06-16_012256,exalted-sweep-32,rotten_tomatoes,train,7,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,9,0,0,16.206297983362425,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,3e-05,2,0.07327537409692435,0.10760245907078786,0.5057182224012784,0.335909448556964,0.027564684524091575,0.05210496584635393,0.41835861514601796,0.6094461205561481,0.05754897136730382,0.0813240936006876,0.8643266090803721,0.08351353392484966,7.496570559930934,7.452385543520131,0.04458616298258665,0.062452260295707857,0.6141087097745187,0.11128296528962624,25.96941896024465,0.16106014271151886,True,1,0.95,32,False,32,,,1.0,4
2022-06-16_011603,laced-sweep-31,rotten_tomatoes,train,9,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,3,0,0,17.12574178481203,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,4e-06,2,0.07570605756656129,0.10744835163919751,0.48271667575139765,0.32804587336572855,0.025143675449149253,0.044871415455285134,0.2674434612799808,0.37665942262273155,0.05866231190927791,0.0790424452327138,0.8531476195339744,0.0865169947569923,8.0034863600625,7.690430368776429,0.046538604629450114,0.06323277831602245,0.6129097100961243,0.11181425874943332,26.386340468909275,0.13557594291539246,True,1,0.95,32,False,32,,,1.0,4
2022-06-16_012256,exalted-sweep-32,rotten_tomatoes,valid,7,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,9,0,0,16.206297983362425,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,3e-05,2,0.09018493400942779,0.12255316622895085,0.5436340134063257,0.33407433191132824,0.0310994719105583,0.05291516445045541,0.42966548557839235,0.5465606544527636,0.05803559019560813,0.08354882312823379,0.8648402945625078,0.0846203484580252,6.219312743699638,7.393606320569368,0.04469056355034746,0.06117399163798543,0.6296797258271458,0.10671939414717478,25.855072463768117,0.14492753623188406,True,1,0.95,32,False,32,,,1.0,4
2022-06-16_011603,laced-sweep-31,rotten_tomatoes,valid,9,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,3,0,0,17.12574178481203,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,4e-06,2,0.08980072450342531,0.1285006718052796,0.49942888597398477,0.3378631500678599,0.029428608663477553,0.04750217422063478,0.28562824956642385,0.3599880361746988,0.057855543106998884,0.08684562050334842,0.8506011956645567,0.08950589581630587,8.230461550348291,7.797043718313645,0.049639342263603656,0.05799919677456549,0.6308128938852867,0.10996445768160244,26.391304347826086,0.13768115942028986,True,1,0.95,32,False,32,,,1.0,4
2022-06-16_015742,dashing-sweep-33,rotten_tomatoes,train,2,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,8,0,0,11.19958593645298,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,4e-06,2,0.07863700675373472,0.11396931333370452,0.4733778332550781,0.33903800751782603,0.024207152810016383,0.04425014505590283,0.2514761490472435,0.37954588070321743,0.06105470663082532,0.08238248944182568,0.8493120074238395,0.09011969436514304,8.401569078011487,7.767914051065432,0.04711642192502049,0.06207736019411459,0.6105665227657979,0.1134092819897414,26.72579001019368,0.1396534148827727,True,1,0.95,32,False,32,,,1.0,4
2022-06-16_015742,dashing-sweep-33,rotten_tomatoes,valid,2,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,8,0,0,11.19958593645298,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,4e-06,2,0.09410920244297516,0.13892652106040573,0.47860552394578504,0.3452217853152896,0.023787263833001834,0.04232896609067658,0.25932616552703386,0.3289369438825566,0.060988388271267804,0.09266217848793652,0.839980128543219,0.09437187901480985,9.088204367945387,8.338720079766718,0.05770389384050814,0.07429053450759975,0.6357246264907676,0.11374496341037577,26.615942028985508,0.13043478260869565,True,1,0.95,32,False,32,,,1.0,4
2022-06-16_012256,exalted-sweep-32,rotten_tomatoes,train,8,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,9,0,0,16.206297983362425,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,3e-05,2,0.0729210725273136,0.10777940951117923,0.5108358163899603,0.3302694004680906,0.029328617730025076,0.05261107949026115,0.42479754369956363,0.6132730910668576,0.05642688045810805,0.08086198052150882,0.8674318876816676,0.08171257587195306,7.161115502324815,7.266415394714382,0.04352200853974764,0.059982266133695394,0.6130486972743007,0.10930986815756275,25.904179408766566,0.15902140672782875,True,1,0.95,32,False,32,,,1.0,4
2022-06-16_011603,laced-sweep-31,rotten_tomatoes,train,10,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,3,0,0,17.12574178481203,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,4e-06,2,0.0736671191578185,0.10638859631693785,0.47827011748812975,0.32993612694039925,0.023186310684268633,0.04413388899811714,0.2647100391248135,0.3761085260807742,0.05792160718454559,0.07943315530181154,0.8526648385010218,0.08632722090777176,7.97755435015514,7.642820038840244,0.04742003592532684,0.06523307809315357,0.6128361145678081,0.11287266560205063,26.41080530071356,0.13761467889908258,True,1,0.95,32,False,32,,,1.0,4
2022-06-16_015742,dashing-sweep-33,rotten_tomatoes,train,3,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,8,0,0,11.19958593645298,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,4e-06,2,0.07709455852017259,0.11218851703890034,0.47246713256528217,0.33682010343239455,0.02349185234504154,0.04401794837004598,0.2512457795912168,0.3870691723753588,0.06089687647632916,0.08275696379348589,0.8493349049522264,0.08907445602787553,8.507666564778122,7.737185820676259,0.046174236150172986,0.06331825424163616,0.6102654410771194,0.11306793669136327,26.666666666666668,0.13761467889908258,True,1,0.95,32,False,32,,,1.0,4
2022-06-16_012256,exalted-sweep-32,rotten_tomatoes,valid,8,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,9,0,0,16.206297983362425,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,3e-05,2,0.07998195027093664,0.12610132450121558,0.5379448879863763,0.3444825317707589,0.026655997377022733,0.05331257798297882,0.396965103022187,0.5463945858393615,0.04977373288553594,0.08348367710348534,0.8631711490094368,0.08789039010743901,6.167101443336531,7.335353602117368,0.04157103120456376,0.058895464051876484,0.6286920152362782,0.11026593847833843,25.905797101449274,0.15217391304347827,True,1,0.95,32,False,32,,,1.0,4
2022-06-16_011603,laced-sweep-31,rotten_tomatoes,valid,10,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,3,0,0,17.12574178481203,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,4e-06,2,0.0850950236931987,0.12033778976373642,0.49895333311766693,0.3386368217272783,0.028065128269195053,0.04527075266969054,0.2822633557759503,0.3680147225334476,0.05357074377164803,0.08192100827258607,0.850198109598598,0.08907638740457555,8.273336092403554,7.901859565708447,0.0522130815806824,0.06419241959067348,0.6335861531668469,0.11109811999261783,26.528985507246375,0.13043478260869565,True,1,0.95,32,False,32,,,1.0,4
2022-06-16_015742,dashing-sweep-33,rotten_tomatoes,valid,3,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,8,0,0,11.19958593645298,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,4e-06,2,0.09836278507568563,0.14605026856567332,0.47830975217507454,0.3449029505153198,0.02285298720818163,0.0464288427433493,0.2624437773597249,0.36471361270936653,0.06558984565556869,0.09426802779197758,0.8396735202641034,0.09440523457457005,9.156443207539088,8.245939828547128,0.04937282455245182,0.0684609587238583,0.6363588029560032,0.11539288994581605,26.63768115942029,0.15217391304347827,True,1,0.95,32,False,32,,,1.0,4
2022-06-16_011603,laced-sweep-31,rotten_tomatoes,train,11,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,3,0,0,17.12574178481203,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,4e-06,2,0.0741408982492056,0.10777401846863063,0.48140021159168034,0.3313129384356314,0.024942833125439746,0.04422605748283209,0.27285908054953056,0.3830605421787233,0.058977904148457425,0.08122490591667407,0.8542408079406669,0.08642456942955025,8.009441902918914,7.539411799260104,0.04713862753042299,0.06608233245521751,0.6112941967797245,0.11277976046523369,26.44138634046891,0.1345565749235474,True,1,0.95,32,False,32,,,1.0,4
2022-06-16_015742,dashing-sweep-33,rotten_tomatoes,train,4,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,8,0,0,11.19958593645298,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,4e-06,2,0.07665468070137166,0.11085056137255289,0.46810016696807716,0.33844274166766336,0.023603080746278534,0.04446944900706188,0.24832946305112794,0.37412880495828926,0.06045240948276559,0.08275749658234875,0.8484335056651349,0.08951569725539554,8.425739964728805,7.785786974318768,0.047233499376983734,0.06243547773777638,0.6116230041791394,0.11375519895566585,26.446483180428135,0.13761467889908258,True,1,0.95,32,False,32,,,1.0,4
2022-06-16_012256,exalted-sweep-32,rotten_tomatoes,train,9,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,9,0,0,16.206297983362425,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,3e-05,2,0.0793739981761077,0.11090847259453596,0.5102990880129786,0.3349869939120859,0.030804258032045586,0.05641752750163645,0.4369225292871728,0.6374163796986241,0.06008174089425037,0.08261174518079854,0.8644465105916753,0.08207048285616514,7.339551517117725,7.3698265519119825,0.04532827529699415,0.062389967887832715,0.6150277453297309,0.11167429804217283,26.227319062181447,0.16819571865443425,True,1,0.95,32,False,32,,,1.0,4
