datetime_run,run_name,dataset_name,split,epoch,seed,decode_method_train,decode_method_eval,reward_fn,reward_clip_max,reward_clip_min,reward_base,reward_vm_multiplier,sts_threshold,contradiction_threshold,pp_letter_diff_threshold,pp_name,sts_name,nli_name,vm_name,orig_max_length,use_small_ds,batch_size_train,batch_size_eval,lr,acc_steps,label_flip-mean,label_flip-std,is_valid_pp-mean,is_valid_pp-std,is_adv_example-mean,is_adv_example-std,reward_pp-mean,reward_pp-std,vm_scores-mean,vm_scores-std,sts_scores-mean,sts_scores-std,pp_letter_diff-mean,pp_letter_diff-std,contradiction_scores-mean,contradiction_scores-std,acceptability_scores-mean,acceptability_scores-std,any_adv_example_proportion,gen_params_train.min_length,gen_params_train.max_length,gen_params_train.do_sample,gen_params_train.temperature,gen_params_train.top_p,gen_params_train.length_penalty,gen_params_train.repetition_penalty,gen_params_eval.num_return_sequences,gen_params_eval.max_length,gen_params_eval.do_sample,gen_params_eval.num_beams,gen_params_eval.top_p,gen_params_eval.temperature,gen_params_eval.length_penalty,gen_params_eval.diversity_penalty,gen_params_eval.num_beam_groups
2022-05-25_163141,zany-sound-172,rotten_tomatoes,train,16,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.2601152422611036,0.43870189234783574,0.484185733512786,0.4997551012536323,0.11023721399730821,0.31318849496660767,0.9261260097131915,1.3384148339887214,0.2346566094475401,0.2227729662165341,0.8044788793226375,0.13424700587472016,5.031039703903096,12.56982030260752,0.052268233934047025,0.12888588937220255,0.6865138032092669,0.19295385161833392,0.3936742934051144,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,valid,16,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.26021798365122617,0.438790808584221,0.4536784741144414,0.4978920896656711,0.09587874659400544,0.2944499578270982,0.8199832537477932,1.2668502334192697,0.21632164991803327,0.2166633272434272,0.8019022586259341,0.1429656637197853,3.5509196185286105,12.61987503743575,0.057319356589952394,0.14144833540712554,0.6777132994248545,0.2066779146650627,0.35967302452316074,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,train,17,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.2736583109017497,0.4458403524893113,0.5469591184387618,0.4977951911517813,0.13473670928667564,0.34144572072015644,1.1983653129922027,1.4364236348925743,0.25327374897822036,0.20715272677883922,0.8298830952266815,0.12047779004048605,-11.834328734858682,11.62288593243688,0.03316200288973687,0.09328357455597842,0.6694450091292328,0.20555216874390678,0.414535666218035,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,valid,17,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.28167574931880107,0.44985440416593453,0.5309945504087193,0.49908091167686147,0.13385558583106266,0.34052608650637095,1.1445877402614832,1.4197937941447794,0.23890407073846956,0.20457812445670498,0.829545689967197,0.1256611947055586,-12.53116485013624,11.533384457678304,0.03770160354827391,0.10917081488900025,0.6656460361447368,0.2133456907467998,0.4114441416893733,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,train,18,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.31462399057873486,0.4643708323761929,0.39201295423956933,0.4882046806670698,0.09944902422611036,0.29926710349658503,0.8176119801103267,1.3091203986226723,0.27234671409724437,0.2311681099028948,0.7630577271496214,0.14274906801764542,4.498296601615074,13.667954376805385,0.03681810006898655,0.10456135972136053,0.7191950084093989,0.18405564701981103,0.3832436069986541,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,valid,18,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.32884877384196187,0.46983491842614733,0.3904972752043597,0.48790336446902577,0.10592643051771117,0.3077696427400412,0.7981426312869836,1.2976156714151847,0.2584874711331863,0.2306485654448897,0.7658584833738955,0.14179539713616582,3.189884196185286,13.743862718030476,0.038860818308329895,0.10920077679812451,0.7143945876843288,0.19125625850727798,0.37057220708446864,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,train,19,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.31742092866756394,0.4654776462786635,0.42181191117092864,0.4938539781287596,0.11559976446837146,0.319747727061929,0.9040636136817017,1.3612905519310559,0.2727452420822594,0.23494230972464286,0.7676865024842762,0.13586082896223314,2.5219338829071334,13.826777190288285,0.02608526093863132,0.0811292226916622,0.7495845096146202,0.17018948439220852,0.4034320323014805,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,valid,19,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.3194822888283379,0.46631575964695654,0.40071525885558584,0.49008513887981103,0.10711852861035423,0.30929022032007286,0.8343621835274982,1.3142271908915908,0.25668891082829937,0.23431539304270144,0.7677269965468598,0.13651187848512714,1.2719686648501363,14.199281638637656,0.028499088901269082,0.0868432574828091,0.7404963593745708,0.17941657176622672,0.3923705722070845,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,train,20,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.2853507738896366,0.45158609179035647,0.5706174293405114,0.4949932639069044,0.14827977792732167,0.3553808398480223,1.2397941123709224,1.4501534024900846,0.25743503043676247,0.21961208753116296,0.8143436029045917,0.1157021714890384,-6.188299125168236,11.764634989908496,0.01910632879338796,0.07027497816704692,0.7449618155337415,0.17229123396010906,0.461978465679677,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,valid,20,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.2968324250681199,0.456900960832788,0.5379768392370572,0.49859813097344097,0.15412125340599456,0.3610956909916395,1.1956063984241083,1.449928356500819,0.244548505258414,0.21291547618372916,0.8096758262368493,0.11353574129114642,-7.311307901907357,11.702996667915937,0.018018927329884585,0.06780928866257808,0.7420625482290623,0.18117593669548204,0.4550408719346049,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,train,21,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.3183462314939435,0.46583953454913396,0.46406039703903096,0.4987119161283603,0.13721820323014805,0.3440811788909626,1.0524037496574112,1.4298280236010832,0.2771439986305956,0.2275752033897566,0.7776851414831,0.12609018531257102,-3.838219212651413,13.33734314233298,0.017230425199837213,0.061192271422348045,0.7525226059922637,0.16610648720254106,0.43909825033647376,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,valid,21,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.3361716621253406,0.4724386587871153,0.45844686648501365,0.4983127784618734,0.14185967302452315,0.3489358698222451,1.0105781347696399,1.4046786744200996,0.26500976952021227,0.2271086319989169,0.7783371254659641,0.12382467101517403,-5.0391689373297,13.29197933167363,0.019159021975033396,0.07317993825725182,0.7479647857299435,0.16769541527966428,0.4196185286103542,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,train,22,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.3083992261103634,0.46183723207062954,0.44244195827725435,0.4966812455438365,0.1259042732166891,0.3317449345655259,1.0126274162239093,1.4155793503302014,0.2725484252695501,0.22204312576768215,0.7838181118646318,0.12486868226488286,0.226089333781965,12.862410996979655,0.029881574295278525,0.09186951924196285,0.6993825034972301,0.19082105252868495,0.4327052489905787,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,valid,22,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.31658719346049047,0.46518447381486194,0.42966621253405995,0.4950705989402227,0.12704359673024523,0.3330501633635865,0.9666258333002189,1.3901297680951286,0.25877241532468015,0.21918027136052912,0.7778232501977065,0.12836584989831124,-0.8881130790190735,13.410804720017579,0.030809039872913523,0.09518228920363982,0.6988131318981087,0.19643022915835273,0.44959128065395093,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,train,23,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.3165797442799462,0.4651468153075377,0.47772964333781964,0.4995090372524564,0.13665040376850607,0.3434815162164323,1.0739494963833613,1.4358566182710848,0.27517324376570546,0.23259824378232083,0.78000724681576,0.12724609694029415,-1.3636440107671601,13.369904456739699,0.02051267191412424,0.07319539827491167,0.7611598835474425,0.16405688633197543,0.4478465679676985,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,valid,23,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.3186307901907357,0.4659851810828116,0.4587874659400545,0.49834106786539517,0.1362397820163488,0.34307221957353734,1.0096668091067176,1.403535959575778,0.2569809245549609,0.2272544517826166,0.7771685750804821,0.1282877153096688,-2.32033378746594,13.80691763739645,0.02419059379278474,0.08110516308466384,0.7582226649817455,0.1669955881368704,0.4659400544959128,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,train,24,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.31557032301480487,0.46474749750537253,0.5335001682368775,0.4988817220944001,0.15795339838492597,0.3647011371070561,1.2328114378319934,1.4809659582234471,0.2765531236729503,0.22702892964867755,0.7983235698415801,0.11699820744834542,-6.313215006729475,12.307554979127763,0.02082645098629922,0.07712192969948269,0.7537373824410015,0.16759712375371516,0.48721399730820997,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,valid,24,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.32544277929155313,0.46857994934438163,0.5315054495912807,0.49904891520019967,0.15940054495912806,0.3660803653783695,1.1726221354317925,1.4374994400670404,0.26103624650746665,0.22534776700968562,0.799703339666727,0.11911364930984919,-7.229393732970027,12.486545350561736,0.02488913172942809,0.09164477027975647,0.7522953183638257,0.17149075312959225,0.444141689373297,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,train,25,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.3180307873485868,0.4657164016826376,0.43609101615074025,0.49590403648496034,0.13103549798115746,0.33744272231147404,1.011578970494734,1.4233355202144269,0.276465438636619,0.22649269318821377,0.7777807539224582,0.12762358708154664,2.9472156796769853,13.798774008840152,0.035366921770966966,0.10697462149534315,0.7139433016570462,0.18888297764252251,0.45558546433378194,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,valid,25,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.30858310626702995,0.4619479560076437,0.43920299727520434,0.4963322244841265,0.1236376021798365,0.32919568778253105,0.9848055453001641,1.395896067240311,0.25536737126635756,0.22209561278885062,0.7806730077294912,0.1258819057757324,1.8998637602179838,14.947310628500036,0.036261584119006394,0.10318548628265999,0.7100790680739179,0.19755470204679018,0.4359673024523161,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,train,26,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.2895566958277254,0.45356139815583996,0.5899015814266487,0.49185647621933665,0.1582478129205922,0.36497704577660645,1.326386750887573,1.4780794672001107,0.26145781592489753,0.21949731887717006,0.8150725067851841,0.1156428006140711,-8.257318304172275,12.119871458183928,0.01812777705174188,0.06578858566031338,0.7595742616210408,0.17000157081180406,0.48250336473755046,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,valid,26,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.29138283378746593,0.4544381665831196,0.5919618528610354,0.4915121151455706,0.16042234332425068,0.3670285495100259,1.291254796818589,1.4607416992523297,0.24335792351118227,0.21789742641175253,0.8170572695768329,0.1131948599651369,-9.084128065395095,12.37890718105005,0.019262111140898815,0.07177821732228959,0.7592924888688584,0.17326464094815322,0.4822888283378747,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,train,27,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.2968329407806191,0.45686708735337017,0.5481367765814267,0.49768268959605677,0.15145524899057874,0.3584958287813682,1.225020100441567,1.4653773690914391,0.2626999621492626,0.2257925220924097,0.8003297621944561,0.12075307688848727,-4.278768506056528,12.999546749736782,0.019440151105591507,0.0693487602959396,0.7671808090707579,0.16254256732113306,0.47005383580080756,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,valid,27,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.30040871934604907,0.4584747730675684,0.5524523160762943,0.4972834886718934,0.15190735694822888,0.3589616352224907,1.1698937880164595,1.4402972783407582,0.24306887989655665,0.2276552320285625,0.8038161643336676,0.11804681201516458,-5.121934604904633,13.367101007373268,0.01836626266547395,0.060539658248782685,0.7618224348978213,0.17035498271859534,0.4550408719346049,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,train,28,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.2779693808882907,0.4480029296320012,0.6147796096904441,0.4866524649632904,0.16304256393001346,0.36940838652016444,1.3632844637272175,1.4768905585534438,0.2534949087950214,0.22028651408567165,0.8213085049713497,0.11378020120359678,-5.215153936742934,12.26393698991439,0.019293397521583145,0.07036769030213734,0.7579048907916293,0.16790990132062505,0.47442799461641993,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,valid,28,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.2850817438692098,0.4514918137745774,0.6033719346049047,0.4892392106405722,0.16127384196185285,0.3678146670636232,1.2922006323527575,1.4497399459394482,0.2386399704749805,0.21777035995990096,0.8255418870808704,0.11574948560710949,-5.910762942779291,12.371232445878066,0.018203679302937925,0.060405402673779425,0.7470715268913464,0.1812423600858688,0.45231607629427795,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,train,29,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.28232251009421266,0.4501341704692635,0.5435733512786003,0.4981029819654816,0.14178162853297444,0.34882969665982677,1.2005256948162817,1.4536620022843865,0.25506904822163795,0.22482099196986502,0.8023492997326709,0.1254191599161759,-1.5891445154777928,12.628474691721506,0.02424208636231978,0.08455001525115062,0.7429569244894102,0.1730150020261315,0.44851951547779273,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,valid,29,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.28848773841961856,0.45309769952381573,0.5228201634877384,0.49952150466385287,0.13709128065395096,0.34397297981882025,1.108109039023559,1.418982326377618,0.23697529081508964,0.22197653739778564,0.8009278859247831,0.12442667307446965,-2.455211171662125,12.907399325160336,0.025971992334987898,0.08685066131632158,0.7379212040885235,0.1815908089383687,0.4359673024523161,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,train,30,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.2789998317631225,0.4485121581651116,0.5199991588156124,0.4996051268235161,0.1338114064602961,0.3404531560564621,1.1211832353612095,1.4300262755784,0.2504342127194024,0.22571776619640044,0.7947724796151604,0.1304301120711415,0.3869027590847914,13.31373942054482,0.027773408567345406,0.09156466789051167,0.7423072034699087,0.17462415589847388,0.4327052489905787,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,valid,30,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.2770776566757493,0.4475932826250756,0.4843324250681199,0.4997970262699437,0.12602179836512262,0.33190219155747597,1.0471513854994436,1.4084184066199572,0.23553650466375034,0.21888625230729683,0.7921391806390127,0.13235381567778406,0.34996594005449594,14.531658741278797,0.02938117447467562,0.09369724768060621,0.7375600381252516,0.1798987950517025,0.4141689373297003,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,train,31,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.3144557537012113,0.4643036357641385,0.4556064939434724,0.49803055396965007,0.1316663862718708,0.3381312664796854,1.0399922968075181,1.429337211190027,0.2728116068140444,0.23130369930908412,0.7744078793398275,0.13019409208960853,1.4181527590847913,13.530329975551266,0.024662990908452583,0.08264705395276217,0.7488599770591392,0.17101664905722033,0.4360699865410498,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,valid,31,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.3121594005449591,0.4634139418332719,0.46832425068119893,0.49903813300071975,0.13470708446866486,0.3414395108432216,1.0659626430605997,1.4288559766445776,0.2583488553498519,0.22678722371540858,0.7808494381403566,0.128324930844564,0.007833787465940054,13.733289591309509,0.026260015103874483,0.09143860408187512,0.7494397125131075,0.17375927832210886,0.44686648501362397,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,train,32,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.3077683378196501,0.4615749868056166,0.4961515814266487,0.4999904467847448,0.14687079407806192,0.35398078900624813,1.1304207036790626,1.4552100323972894,0.26673563514819837,0.23065081813206334,0.7829329761029528,0.13114888901487068,0.392896197846568,14.271485800037334,0.022498413178587803,0.07961468902109829,0.7704697914739155,0.1633990636296456,0.44919246298788695,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,valid,32,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.3109673024523161,0.4629288660510894,0.49267711171662126,0.4999889482348367,0.14271117166212535,0.3498078500572848,1.091789406310635,1.4369231175085093,0.25252490797224747,0.22933540754458978,0.7851758779912212,0.13167891028173243,-0.4787125340599455,14.641269600622026,0.02207934181899821,0.07332184076761726,0.7618177265039207,0.1726712055006658,0.4359673024523161,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
